frame,object_index,tlv1_range,tlv1_angle,tlv1_elevation,tlv1_doppler,tlv1_x_derived,tlv1_y_derived,tlv1_z_derived,tlv7_snr,tlv7_noise,tlv8_x,tlv8_y,tlv8_z,tlv8_doppler,tlv9_snr,tlv9_noise,tlv11_targetID,tlv10_targetID,tlv10_x,tlv10_y,tlv10_vx,tlv10_vy,tlv10_ax,tlv10_ay,tlv10_z,tlv10_vz,tlv10_az
482,5,1.6181728839874268,-0.18870966136455536,-0.0312550887465477,0.588746190071106,-0.3034074161603643,1.5886693518397133,-0.05056790302418557,255,431,,,,,-1,-1,1,-1,,,,,,,,,
482,6,1.6885281801223755,-0.22053326666355133,0.0,0.588746190071106,-0.36936554886366485,1.6476336080512635,0.0,241,434,,,,,-1,-1,1,-1,,,,,,,,,
482,7,1.7588834762573242,-0.22053326666355133,0.0,0.588746190071106,-0.38475577028743024,1.7162849647659257,0.0,246,447,,,,,-1,-1,1,-1,,,,,,,,,
482,8,1.8292388916015625,-0.22053326666355133,0.0,0.588746190071106,-0.4001460177882284,1.7849364378027401,0.0,202,453,,,,,-1,-1,1,-1,,,,,,,,,
482,9,1.4774621725082397,-0.2538226246833801,-0.09388787299394608,0.7359327077865601,-0.36936554754849593,1.4238251186153474,-0.13851207556368034,173,439,,,,,-1,-1,1,-1,,,,,,,,,
482,10,1.5478174686431885,-0.22097241878509521,-0.06254076212644577,0.7359327077865601,-0.3385850695359377,1.5072294820909602,-0.09673859229990997,205,440,,,,,-1,-1,1,-1,,,,,,,,,
482,11,1.6181728839874268,-0.15759271383285522,-0.09388787299394608,0.7359327077865601,-0.25283951890304995,1.5910819105889913,-0.15170370446876194,216,435,,,,,-1,-1,1,-1,,,,,,,,,
482,12,1.6885281801223755,-0.22053326666355133,0.0,0.7359327077865601,-0.36936554886366485,1.6476336080512635,0.0,232,431,,,,,-1,-1,1,-1,,,,,,,,,
482,13,1.7588834762573242,-0.22053326666355133,0.0,0.7359327077865601,-0.38475577028743024,1.7162849647659257,0.0,257,430,,,,,-1,-1,1,-1,,,,,,,,,
482,14,1.8292388916015625,-0.22053326666355133,0.0,0.7359327077865601,-0.4001460177882284,1.7849364378027401,0.0,223,426,,,,,-1,-1,1,-1,,,,,,,,,
482,15,1.1960407495498657,0.0962253212928772,-0.22053326666355133,-0.44155964255332947,0.11212882132123622,1.1616747796047495,-0.2616339206662086,165,430,,,,,-1,-1,1,-1,,,,,,,,,
482,16,1.266396164894104,0.031643882393836975,-0.15689286589622498,-0.44155964255332947,0.03957488240790407,1.2502155011035097,-0.19787439435509538,180,431,,,,,-1,-1,2,-1,,,,,,,,,
482,17,1.3367514610290527,-0.031643882393836975,-0.15689286589622498,-0.44155964255332947,-0.041773485537396876,1.3196718720646423,-0.20886740902009202,164,433,,,,,-1,-1,2,-1,,,,,,,,,
482,18,1.125685453414917,-0.1284555047750473,-0.22053326666355133,-0.1471865475177765,-0.1407106847421628,1.0893724265891516,-0.24624369924244321,175,433,,,,,-1,-1,2,-1,,,,,,,,,
482,19,1.1960407495498657,-0.1920640766620636,-0.18861638009548187,-0.1471865475177765,-0.22425763417484187,1.1532261278521896,-0.22425763339773394,166,440,,,,,-1,-1,2,-1,,,,,,,,,
483,0,1.5478174686431885,-0.22097241878509521,-0.06254076212644577,0.588746190071106,-0.3385850695359377,1.5072294820909602,-0.09673859229990997,155,462,-0.14708271622657776,1.3916476964950562,-0.14708271622657776,0.0,4599,0,2,2,-0.305502325296402,1.5519506931304932,-0.4176086187362671,0.46304959058761597,0.7908055782318115,0.5989317893981934,-0.08546599745750427,0.1700594425201416,0.0
483,1,1.6181728839874268,-0.12557463347911835,-0.06254076212644577,0.588746190071106,-0.20227161784300757,1.6022924901141382,-0.10113580578209355,157,453,-0.1544368416070938,1.4673324823379517,-0.07732439041137695,0.0,144,0,2,-1,,,,,,,,,
483,2,1.6885281801223755,-0.28523966670036316,0.0312550887465477,0.588746190071106,-0.47489857157258125,1.619510561134266,0.05276650604577568,153,440,-2.1655380725860596,2.3511836528778076,0.50627601146698,0.0,22,0,2,-1,,,,,,,,,
483,3,1.7588834762573242,-0.28523966670036316,0.0312550887465477,0.588746190071106,-0.4946859994819168,1.6869901249719392,0.05496510906736579,222,436,,,,,-1,-1,2,-1,,,,,,,,,
483,4,1.8292388916015625,-0.28523966670036316,0.0312550887465477,0.588746190071106,-0.5144734609188666,1.754469803146291,0.05716371581424624,193,450,,,,,-1,-1,2,-1,,,,,,,,,
483,5,1.5478174686431885,-0.25318607687950134,-0.06254076212644577,0.7359327077865601,-0.3869543846929806,1.4955423314516096,-0.09673859229990997,175,442,,,,,-1,-1,2,-1,,,,,,,,,
483,6,1.6885281801223755,-0.28523966670036316,0.0312550887465477,0.7359327077865601,-0.47489857157258125,1.619510561134266,0.05276650604577568,216,429,,,,,-1,-1,2,-1,,,,,,,,,
483,7,1.7588834762573242,-0.252680242061615,0.0,0.7359327077865601,-0.43972084678788803,1.703031608617759,0.0,270,420,,,,,-1,-1,2,-1,,,,,,,,,
483,8,1.8292388916015625,-0.252680242061615,0.0,0.7359327077865601,-0.45730969973288893,1.7711529468337646,0.0,234,436,,,,,-1,-1,2,-1,,,,,,,,,
483,9,1.8995941877365112,-0.2528064250946045,0.0312550887465477,0.7359327077865601,-0.47489855025077327,1.8383159576510462,0.05936231883583635,184,437,,,,,-1,-1,2,-1,,,,,,,,,
483,10,1.6885281801223755,-0.252680242061615,0.0,0.8831192851066589,-0.422132023645208,1.6349103858256522,0.0,192,417,,,,,-1,-1,2,-1,,,,,,,,,
483,11,1.7588834762573242,-0.252680242061615,0.0,0.8831192851066589,-0.43972084678788803,1.703031608617759,0.0,219,415,,,,,-1,-1,2,-1,,,,,,,,,
483,12,1.8292388916015625,-0.252680242061615,0.0,0.8831192851066589,-0.45730969973288893,1.7711529468337646,0.0,197,411,,,,,-1,-1,2,-1,,,,,,,,,
483,13,1.407106876373291,-0.09463229775428772,-0.12532782554626465,-0.1471865475177765,-0.1319162693919422,1.389824142524367,-0.17588835169823078,175,463,,,,,-1,-1,2,-1,,,,,,,,,
484,0,1.6181728839874268,-0.252680242061615,0.0,0.588746190071106,-0.404543200502528,1.5667891630335453,0.0,243,428,-0.16179098188877106,1.537205457687378,0.0810065045952797,0.0,5,0,2,2,-0.3112715780735016,1.5821301937103271,-0.28143343329429626,0.42423731088638306,0.7906365990638733,0.5505751371383667,-0.08821064978837967,0.11283852159976959,0.0
484,1,1.6885281801223755,-0.252680242061615,0.0,0.588746190071106,-0.422132023645208,1.6349103858256522,0.0,268,425,-0.1691451221704483,1.573748230934143,-0.33643704652786255,0.0,5,0,2,-1,,,,,,,,,
484,2,1.7588834762573242,-0.252680242061615,0.0,0.588746190071106,-0.43972084678788803,1.703031608617759,0.0,216,425,,,,,-1,-1,2,-1,,,,,,,,,
484,3,1.8292388916015625,-0.2206428050994873,0.0312550887465477,0.588746190071106,-0.4001460075171232,1.7840208532441901,0.05716371581424624,172,431,,,,,-1,-1,2,-1,,,,,,,,,
484,4,1.5478174686431885,-0.2528064250946045,-0.0312550887465477,0.7359327077865601,-0.38695436986324894,1.4978870595136278,-0.04836929627730512,160,432,,,,,-1,-1,2,-1,,,,,,,,,
484,5,1.6181728839874268,-0.2206428050994873,-0.0312550887465477,0.7359327077865601,-0.3539753183539216,1.578172311141012,-0.05056790302418557,251,428,,,,,-1,-1,2,-1,,,,,,,,,
484,6,1.6885281801223755,-0.2206428050994873,-0.0312550887465477,0.7359327077865601,-0.36936553938264477,1.6467884530879098,-0.05276650604577568,274,428,,,,,-1,-1,2,-1,,,,,,,,,
484,7,1.7588834762573242,-0.2206428050994873,-0.0312550887465477,0.7359327077865601,-0.3847557604113679,1.7154045950348076,-0.05496510906736579,223,426,,,,,-1,-1,2,-1,,,,,,,,,
484,8,1.8292388916015625,-0.2528064250946045,0.0312550887465477,0.7359327077865601,-0.45730972609419746,1.7702302241690688,0.05716371581424624,192,429,,,,,-1,-1,2,-1,,,,,,,,,
484,9,1.8995941877365112,-0.252680242061615,0.0,0.7359327077865601,-0.47489852287556894,1.8392741696258714,0.0,181,431,,,,,-1,-1,2,-1,,,,,,,,,
484,10,1.6181728839874268,-0.22097241878509521,-0.06254076212644577,0.8831192851066589,-0.3539753165638643,1.575739986966284,-0.10113580578209355,173,435,,,,,-1,-1,2,-1,,,,,,,,,
484,11,1.6885281801223755,-0.2206428050994873,-0.0312550887465477,0.8831192851066589,-0.36936553938264477,1.6467884530879098,-0.05276650604577568,196,432,,,,,-1,-1,2,-1,,,,,,,,,
484,12,1.7588834762573242,-0.2206428050994873,-0.0312550887465477,0.8831192851066589,-0.3847557604113679,1.7154045950348076,-0.05496510906736579,150,426,,,,,-1,-1,2,-1,,,,,,,,,
484,13,1.1960407495498657,-0.1276029497385025,-0.18861638009548187,-0.588746190071106,-0.14950508937361445,1.1652768841344272,-0.22425763339773394,156,438,,,,,-1,-1,2,-1,,,,,,,,,
484,14,1.1960407495498657,-0.09558821469545364,-0.18861638009548187,-0.44155964255332947,-0.1121288205374268,1.1694653120343235,-0.22425763339773394,186,450,,,,,-1,-1,2,-1,,,,,,,,,
484,15,1.266396164894104,-0.09558821469545364,-0.18861638009548187,-0.44155964255332947,-0.1187246407416625,1.2382574646343245,-0.23744927335460958,183,440,,,,,-1,-1,2,-1,,,,,,,,,
484,16,1.4774621725082397,-0.12588518857955933,-0.09388787299394608,-0.44155964255332947,-0.18468277506345523,1.4593153013350713,-0.13851207556368034,162,441,,,,,-1,-1,2,-1,,,,,,,,,
484,17,1.266396164894104,-0.03181960806250572,-0.18861638009548187,-0.294373095035553,-0.03957488106115975,1.2433064456644858,-0.23744927335460958,162,448,,,,,-1,-1,2,-1,,,,,,,,,
484,18,1.407106876373291,-0.09430444240570068,-0.09388787299394608,-0.294373095035553,-0.13191627165839592,1.3946848953756281,-0.13191626669907486,169,447,,,,,-1,-1,2,-1,,,,,,,,,
484,19,1.4774621725082397,-0.09430444240570068,-0.09388787299394608,-0.294373095035553,-0.1385120807709673,1.464419092881647,-0.13851207556368034,161,454,,,,,-1,-1,2,-1,,,,,,,,,
484,20,1.266396164894104,0.0,-0.18861638009548187,-0.1471865475177765,0.0,1.2439361273963636,-0.23744927335460958,161,447,,,,,-1,-1,2,-1,,,,,,,,,
485,0,1.1960407495498657,-0.16082048416137695,-0.22053326666355133,0.0,-0.1868813708935478,1.1520141142163065,-0.2616339206662086,183,418,-0.34597674012184143,1.2741570472717285,-0.20911400020122528,0.0,11,0,2,2,-0.3359820544719696,1.6001513004302979,-0.24474957585334778,0.31942692399024963,1.1794865131378174,0.5436383485794067,-0.11415258049964905,-0.027203068137168884,0.0
485,1,1.266396164894104,-0.1920640766620636,-0.18861638009548187,0.0,-0.23744927417742978,1.2210630332765275,-0.23744927335460958,176,424,-0.22012001276016235,1.372240662574768,-0.22012001276016235,0.0,999,0,2,-1,,,,,,,,,
485,2,1.6885281801223755,-0.252680242061615,0.0,0.588746190071106,-0.422132023645208,1.6349103858256522,0.0,167,420,,,,,-1,-1,2,-1,,,,,,,,,
485,3,1.8995941877365112,-0.22053326666355133,0.0,0.588746190071106,-0.41553623921199384,1.8535877945174024,0.0,167,435,,,,,-1,-1,2,-1,,,,,,,,,
485,4,1.96994948387146,-0.22053326666355133,0.0,0.588746190071106,-0.43092646063575923,1.9222391512320647,0.0,151,451,,,,,-1,-1,2,-1,,,,,,,,,
485,5,1.6885281801223755,-0.252680242061615,0.0,0.7359327077865601,-0.422132023645208,1.6349103858256522,0.0,173,428,,,,,-1,-1,2,-1,,,,,,,,,
485,6,1.7588834762573242,-0.2206428050994873,0.0312550887465477,0.7359327077865601,-0.3847557604113679,1.7154045950348076,0.05496510906736579,157,423,,,,,-1,-1,2,-1,,,,,,,,,
485,7,1.8995941877365112,-0.18870966136455536,-0.0312550887465477,0.7359327077865601,-0.35617391068509535,1.8649596077481287,-0.05936231883583635,167,431,,,,,-1,-1,2,-1,,,,,,,,,
485,8,1.96994948387146,-0.2206428050994873,-0.0312550887465477,0.7359327077865601,-0.4309264495745695,1.9212531371379857,-0.06156092185742646,178,429,,,,,-1,-1,2,-1,,,,,,,,,
485,9,2.0403048992156982,-0.252680242061615,0.0,0.7359327077865601,-0.5100761989632498,1.9755167306339838,0.0,182,431,,,,,-1,-1,2,-1,,,,,,,,,
485,10,2.1810154914855957,-0.2528064250946045,0.0312550887465477,0.7359327077865601,-0.5452538766793992,2.110659006942721,0.06815673464748713,159,437,,,,,-1,-1,2,-1,,,,,,,,,
485,11,1.125685453414917,-0.09558821469545364,-0.18861638009548187,-0.44155964255332947,-0.10553301150906202,1.1006732759948403,-0.2110660157925994,172,447,,,,,-1,-1,2,-1,,,,,,,,,
485,12,1.1960407495498657,-0.1276029497385025,-0.18861638009548187,-0.44155964255332947,-0.14950508937361445,1.1652768841344272,-0.22425763339773394,176,457,,,,,-1,-1,2,-1,,,,,,,,,
485,13,1.266396164894104,-0.2558923363685608,-0.15689286589622498,-0.294373095035553,-0.3165990294429785,1.2101115754643714,-0.19787439435509538,150,463,,,,,-1,-1,2,-1,,,,,,,,,
485,14,1.3367514610290527,-0.2223058044910431,-0.12532782554626465,-0.294373095035553,-0.2924143740208291,1.2936297471068448,-0.16709392517262292,171,454,,,,,-1,-1,2,-1,,,,,,,,,
485,15,1.1960407495498657,-0.1920640766620636,-0.18861638009548187,-0.1471865475177765,-0.22425763417484187,1.1532261278521896,-0.22425763339773394,170,467,,,,,-1,-1,2,-1,,,,,,,,,
485,16,1.266396164894104,-0.2233218550682068,-0.15689286589622498,-0.1471865475177765,-0.277024166232992,1.2197797267703765,-0.19787439435509538,195,450,,,,,-1,-1,2,-1,,,,,,,,,
485,17,1.3367514610290527,-0.2233218550682068,-0.15689286589622498,-0.1471865475177765,-0.2924143875493122,1.287545222493836,-0.20886740902009202,180,441,,,,,-1,-1,2,-1,,,,,,,,,
486,0,1.7588834762573242,-0.252680242061615,0.0,0.588746190071106,-0.43972084678788803,1.703031608617759,0.0,190,435,-0.38239535689353943,1.4187380075454712,0.1544368416070938,0.0,18,0,2,2,-0.39203017950057983,1.6583889722824097,-0.34181737899780273,0.4090483486652374,1.1761343479156494,0.6371599435806274,-0.044575415551662445,0.25051844120025635,0.0
486,1,1.8292388916015625,-0.252680242061615,0.0,0.588746190071106,-0.45730969973288893,1.7711529468337646,0.0,209,431,-1.788922667503357,1.7405238151550293,-0.9580976963043213,0.0,12,0,2,-1,,,,,,,,,
486,2,1.8995941877365112,-0.22053326666355133,0.0,0.588746190071106,-0.41553623921199384,1.8535877945174024,0.0,175,438,,,,,-1,-1,2,-1,,,,,,,,,
486,3,1.7588834762573242,-0.252680242061615,0.0,0.7359327077865601,-0.43972084678788803,1.703031608617759,0.0,219,433,,,,,-1,-1,2,-1,,,,,,,,,
486,4,1.8292388916015625,-0.252680242061615,0.0,0.7359327077865601,-0.45730969973288893,1.7711529468337646,0.0,236,427,,,,,-1,-1,2,-1,,,,,,,,,
486,5,1.8995941877365112,-0.252680242061615,0.0,0.7359327077865601,-0.47489852287556894,1.8392741696258714,0.0,196,435,,,,,-1,-1,2,-1,,,,,,,,,
486,6,1.96994948387146,-0.3184681832790375,0.06254076212644577,0.7359327077865601,-0.6156091977666045,1.8672352011224156,0.12312184339068893,166,443,,,,,-1,-1,2,-1,,,,,,,,,
486,7,2.0403048992156982,-0.3184681832790375,0.06254076212644577,0.7359327077865601,-0.6375952644922775,1.9339222452298481,0.12751905687287252,182,434,,,,,-1,-1,2,-1,,,,,,,,,
486,8,2.1106603145599365,-0.28523966670036316,0.0312550887465477,0.7359327077865601,-0.5936232396114371,2.024388287170341,0.06595813535118734,188,431,,,,,-1,-1,2,-1,,,,,,,,,
486,9,2.1810154914855957,-0.28567060828208923,0.06254076212644577,0.7359327077865601,-0.6134106376393647,2.0885340796639245,0.13631346893607843,197,427,,,,,-1,-1,2,-1,,,,,,,,,
486,10,2.251370906829834,-0.28567060828208923,0.06254076212644577,0.7359327077865601,-0.633198099193934,2.1559062203979016,0.140710682418262,155,424,,,,,-1,-1,2,-1,,,,,,,,,
486,11,1.7588834762573242,-0.2528064250946045,-0.0312550887465477,0.8831192851066589,-0.439720872135299,1.7021443753233256,-0.05496510906736579,177,427,,,,,-1,-1,2,-1,,,,,,,,,
486,12,1.8292388916015625,-0.2528064250946045,-0.0312550887465477,0.8831192851066589,-0.45730972609419746,1.7702302241690688,-0.05716371581424624,188,424,,,,,-1,-1,2,-1,,,,,,,,,
486,13,1.8995941877365112,-0.2850964367389679,0.0,0.8831192851066589,-0.5342608588955704,1.8229161836833045,0.0,152,432,,,,,-1,-1,2,-1,,,,,,,,,
486,14,2.0403048992156982,-0.3184681832790375,0.06254076212644577,0.8831192851066589,-0.6375952644922775,1.9339222452298481,0.12751905687287252,161,416,,,,,-1,-1,2,-1,,,,,,,,,
486,15,2.1106603145599365,-0.28523966670036316,0.0312550887465477,0.8831192851066589,-0.5936232396114371,2.024388287170341,0.06595813535118734,163,415,,,,,-1,-1,2,-1,,,,,,,,,
486,16,2.1810154914855957,-0.28567060828208923,0.06254076212644577,0.8831192851066589,-0.6134106376393647,2.0885340796639245,0.13631346893607843,170,411,,,,,-1,-1,2,-1,,,,,,,,,
486,17,1.4774621725082397,-0.15697017312049866,-0.0312550887465477,-0.44155964255332947,-0.23085346785346314,1.45858473002328,-0.04617069325571501,180,444,,,,,-1,-1,2,-1,,,,,,,,,
486,18,1.5478174686431885,-0.15697017312049866,-0.0312550887465477,-0.44155964255332947,-0.24184648303640832,1.5280411009058514,-0.04836929627730512,164,448,,,,,-1,-1,2,-1,,,,,,,,,
486,19,1.4774621725082397,-0.15720275044441223,-0.06254076212644577,-0.294373095035553,-0.23085345422193287,1.456390820572767,-0.09234138626830703,182,468,,,,,-1,-1,2,-1,,,,,,,,,
486,20,1.5478174686431885,-0.15720275044441223,-0.06254076212644577,-0.294373095035553,-0.241846468755758,1.525742719644177,-0.09673859229990997,168,473,,,,,-1,-1,2,-1,,,,,,,,,
486,21,1.4774621725082397,-0.15720275044441223,-0.06254076212644577,-0.1471865475177765,-0.23085345422193287,1.456390820572767,-0.09234138626830703,165,467,,,,,-1,-1,2,-1,,,,,,,,,
486,22,1.5478174686431885,-0.15720275044441223,-0.06254076212644577,-0.1471865475177765,-0.241846468755758,1.525742719644177,-0.09673859229990997,161,467,,,,,-1,-1,2,-1,,,,,,,,,
487,0,1.8292388916015625,-0.31782370805740356,0.0,0.588746190071106,-0.5716371608010565,1.7376265073194008,0.0,158,425,,,,,-1,-1,-1,2,-0.40432068705558777,1.6790536642074585,-0.25062012672424316,0.32224202156066895,1.266396164894104,0.5577061176300049,-0.07414277642965317,0.055510520935058594,0.0
487,1,1.7588834762573242,-0.28523966670036316,-0.0312550887465477,0.7359327077865601,-0.4946859994819168,1.6869901249719392,-0.05496510906736579,156,431,,,,,-1,-1,-1,-1,,,,,,,,,
487,2,1.8292388916015625,-0.31782370805740356,0.0,0.7359327077865601,-0.5716371608010565,1.7376265073194008,0.0,200,429,,,,,-1,-1,-1,-1,,,,,,,,,
487,3,1.8995941877365112,-0.3509073555469513,0.0,0.7359327077865601,-0.6529855233617277,1.7838351897981906,0.0,173,431,,,,,-1,-1,-1,-1,,,,,,,,,
487,4,1.96994948387146,-0.3184681832790375,0.06254076212644577,0.7359327077865601,-0.6156091977666045,1.8672352011224156,0.12312184339068893,160,432,,,,,-1,-1,-1,-1,,,,,,,,,
487,5,2.1810154914855957,-0.3516244888305664,0.06254076212644577,0.7359327077865601,-0.74972406368905,2.043565766157856,0.13631346893607843,155,446,,,,,-1,-1,-1,-1,,,,,,,,,
487,6,2.251370906829834,-0.3184681832790375,0.06254076212644577,0.7359327077865601,-0.703553390163492,2.133983151564846,0.140710682418262,163,439,,,,,-1,-1,-1,-1,,,,,,,,,
487,7,1.8292388916015625,-0.28523966670036316,-0.0312550887465477,0.8831192851066589,-0.5144734609188666,1.754469803146291,-0.05716371581424624,185,415,,,,,-1,-1,-1,-1,,,,,,,,,
487,8,1.8995941877365112,-0.3179844617843628,-0.0312550887465477,0.8831192851066589,-0.5936231892904669,1.8034815503135548,-0.05936231883583635,156,421,,,,,-1,-1,-1,-1,,,,,,,,,
487,9,1.407106876373291,-0.12588518857955933,-0.09388787299394608,-0.588746190071106,-0.17588836287992365,1.3898241413648704,-0.13191626669907486,167,424,,,,,-1,-1,-1,-1,,,,,,,,,
487,10,1.125685453414917,-0.1284555047750473,-0.22053326666355133,-0.44155964255332947,-0.1407106847421628,1.0893724265891516,-0.24624369924244321,161,439,,,,,-1,-1,-1,-1,,,,,,,,,
487,11,1.1960407495498657,-0.1284555047750473,-0.22053326666355133,-0.44155964255332947,-0.14950509695061243,1.1574581599895613,-0.2616339206662086,156,452,,,,,-1,-1,-1,-1,,,,,,,,,
487,12,1.407106876373291,-0.126323863863945,-0.12532782554626465,-0.44155964255332947,-0.1758883606707045,1.38494632887143,-0.17588835169823078,175,429,,,,,-1,-1,-1,-1,,,,,,,,,
487,13,1.125685453414917,-0.1276029497385025,-0.18861638009548187,-0.294373095035553,-0.14071067761087036,1.0967312260593636,-0.2110660157925994,153,445,,,,,-1,-1,-1,-1,,,,,,,,,
487,14,1.1960407495498657,-0.1276029497385025,-0.18861638009548187,-0.294373095035553,-0.14950508937361445,1.1652768841344272,-0.22425763339773394,163,455,,,,,-1,-1,-1,-1,,,,,,,,,
487,15,1.1960407495498657,-0.09558821469545364,-0.18861638009548187,-0.1471865475177765,-0.1121288205374268,1.1694653120343235,-0.22425763339773394,165,442,,,,,-1,-1,-1,-1,,,,,,,,,
487,16,1.266396164894104,-0.1276029497385025,-0.18861638009548187,-0.1471865475177765,-0.15829951603751932,1.2338226583525482,-0.23744927335460958,152,440,,,,,-1,-1,-1,-1,,,,,,,,,
488,0,2.1106603145599365,-0.28567060828208923,0.06254076212644577,0.7359327077865601,-0.5936232431400239,2.021162167238884,0.1319162703550561,183,447,-0.29255396127700806,1.3586424589157104,-0.22012001276016235,0.0,68,0,2,2,-0.41390544176101685,1.7010167837142944,-0.1736680567264557,0.2622673809528351,1.4774621725082397,0.6121117472648621,-0.0923013687133789,-0.04718305170536041,0.0
488,1,2.1810154914855957,-0.28567060828208923,0.06254076212644577,0.7359327077865601,-0.6134106376393647,2.0885340796639245,0.13631346893607843,180,442,,,,,-1,-1,2,-1,,,,,,,,,
488,2,2.251370906829834,-0.3184681832790375,0.06254076212644577,0.7359327077865601,-0.703553390163492,2.133983151564846,0.140710682418262,159,438,,,,,-1,-1,2,-1,,,,,,,,,
488,3,2.3217263221740723,-0.31927934288978577,0.09388787299394608,0.7359327077865601,-0.7255394653071725,2.194681964138606,0.21766183781829937,157,435,,,,,-1,-1,2,-1,,,,,,,,,
488,4,2.1106603145599365,-0.28567060828208923,0.06254076212644577,0.8831192851066589,-0.5936232431400239,2.021162167238884,0.1319162703550561,176,421,,,,,-1,-1,2,-1,,,,,,,,,
